applicant,nuts_code,filing_year,appln_count,federal_state_code,federal_state_name,landkreis_name
Filtration Group GmbH,DE119,2022,1,DE1,Baden-Württemberg,Zweiflingen
ebm-papst Mulfingen GmbH & Co. KG,DE119,2023,9,DE1,Baden-Württemberg,Zweiflingen
Adolf Würth GmbH & Co. KG,DE119,2023,3,DE1,Baden-Württemberg,Zweiflingen
Bürkert Werke GmbH & Co. KG,DE119,2023,1,DE1,Baden-Württemberg,Zweiflingen
Filtration Group GmbH,DE119,2023,1,DE1,Baden-Württemberg,Zweiflingen
ZIEHL-ABEGG SE,DE119,2023,1,DE1,Baden-Württemberg,Zweiflingen
Recaro Aircraft Seating GmbH & Co. KG,DE11A,2019,8,DE1,Baden-Württemberg,Stimpfach
Bausch + Ströbel Maschinenfabrik Ilshofen GmbH + Co. KG,DE11A,2019,5,DE1,Baden-Württemberg,Stimpfach
"Heli, Thomas",DE11A,2019,4,DE1,Baden-Württemberg,Stimpfach
"Kugel, Wolfgang",DE11A,2019,4,DE1,Baden-Württemberg,Stimpfach
Kocher-Plastik Maschinenbau GmbH,DE11A,2019,3,DE1,Baden-Württemberg,Stimpfach
"LOERCHER, Frieder",DE11A,2019,3,DE1,Baden-Württemberg,Stimpfach
STEGO-Holding GmbH,DE11A,2019,3,DE1,Baden-Württemberg,Stimpfach
"Belschner, Werner",DE11A,2019,2,DE1,Baden-Württemberg,Stimpfach
Optima consumer GmbH,DE11A,2019,2,DE1,Baden-Württemberg,Stimpfach
"Walch, Otto",DE11A,2019,2,DE1,Baden-Württemberg,Stimpfach
"Limbacher, Bernd",DE11A,2019,2,DE1,Baden-Württemberg,Stimpfach
"Kallfass, Christoph",DE11A,2019,2,DE1,Baden-Württemberg,Stimpfach
"FLECKENSTEIN, Tim",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"FRANZ, Gerhard",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"EBERT, Franz",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"Haaf, Walter",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
Aichele Werkzeuge GmbH,DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"Bürkle, Joachim",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"PILS, Malte",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"KLINGLER, Stefan",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
OPTIMA pharma GmbH,DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"GAUDITZ, Swen",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"DENT, Robert",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"DRENZECK, Thomas",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"GUILLIARD, Dietmar",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"PETERS, Jochen",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"MUNZ, Maximilian",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
Güde GmbH & Co. KG,DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
GRONINGER & CO. GMBH,DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"KERNCHEN, Reinhard",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"HAMMER, Alexander",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"Mannheim, Thomas",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
R. Weiss Verpackungstechnik GmbH & Co. KG,DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"BRODBECK, Micha",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"Krauss, Ulrich",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
Gerhard Schubert GmbH,DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
"STACHEL, Alfons",DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
Brendel Holding GmbH & Co. KG,DE11A,2019,1,DE1,Baden-Württemberg,Stimpfach
Recaro Aircraft Seating GmbH & Co. KG,DE11A,2020,10,DE1,Baden-Württemberg,Stimpfach
Bausch + Ströbel Maschinenfabrik Ilshofen GmbH + Co. KG,DE11A,2020,6,DE1,Baden-Württemberg,Stimpfach
"LOERCHER, Frieder",DE11A,2020,5,DE1,Baden-Württemberg,Stimpfach
Gerhard Schubert GmbH,DE11A,2020,4,DE1,Baden-Württemberg,Stimpfach
"SCHNEIDER, Fabian",DE11A,2020,3,DE1,Baden-Württemberg,Stimpfach
"SEMRAU, Holger",DE11A,2020,3,DE1,Baden-Württemberg,Stimpfach
"Schürg, Christoph",DE11A,2020,2,DE1,Baden-Württemberg,Stimpfach
"Limbacher, Bernd",DE11A,2020,2,DE1,Baden-Württemberg,Stimpfach
"SCHULER, Thomas",DE11A,2020,2,DE1,Baden-Württemberg,Stimpfach
"DRENZECK, Thomas",DE11A,2020,2,DE1,Baden-Württemberg,Stimpfach
"Wohlfarth, Klaus",DE11A,2020,2,DE1,Baden-Württemberg,Stimpfach
"Minzer, Heiko",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
Optima consumer GmbH,DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"ACKERMANN, Simon",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"Ströbel, Othmar",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"Schreyer, Tim",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"BRODBECK, Micha",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"Schubert, Ralf",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"Schneider, Joerg",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"Mayer, Peter",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"STOLLE, Jens-Olaf",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"Lörcher, Frieder",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
SHB GmbH,DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"Belschner, Werner",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
STEGO-Holding GmbH,DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"WASSERMANN, Mirco",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"Schubert, Gerhard",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"Schirle, Hans",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"Schnauffer, Bernd",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"Flaig, Armin",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
"MAYER, Jürgen",DE11A,2020,1,DE1,Baden-Württemberg,Stimpfach
GRONINGER & CO. GMBH,DE11A,2021,7,DE1,Baden-Württemberg,Stimpfach
Recaro Aircraft Seating GmbH & Co. KG,DE11A,2021,6,DE1,Baden-Württemberg,Stimpfach
Gerhard Schubert GmbH,DE11A,2021,4,DE1,Baden-Württemberg,Stimpfach
Kocher-Plastik Maschinenbau GmbH,DE11A,2021,2,DE1,Baden-Württemberg,Stimpfach
Klafs GmbH & Co. KG,DE11A,2021,1,DE1,Baden-Württemberg,Stimpfach
STEGO-Holding GmbH,DE11A,2021,1,DE1,Baden-Württemberg,Stimpfach
"Nahm, Werner",DE11A,2021,1,DE1,Baden-Württemberg,Stimpfach
"Krauss, Ulrich",DE11A,2021,1,DE1,Baden-Württemberg,Stimpfach
"SCHUELE, Manfred",DE11A,2021,1,DE1,Baden-Württemberg,Stimpfach
"SAUTER, Roland",DE11A,2021,1,DE1,Baden-Württemberg,Stimpfach
Recaro Aircraft Seating GmbH & Co. KG,DE11A,2022,3,DE1,Baden-Württemberg,Stimpfach
Gerhard Schubert GmbH,DE11A,2022,3,DE1,Baden-Württemberg,Stimpfach
Bausch + Ströbel Maschinenfabrik Ilshofen GmbH + Co. KG,DE11A,2022,1,DE1,Baden-Württemberg,Stimpfach
"Wohlfarth, Klaus",DE11A,2022,1,DE1,Baden-Württemberg,Stimpfach
Kocher-Plastik Maschinenbau GmbH,DE11A,2022,1,DE1,Baden-Württemberg,Stimpfach
Rex Industrie-Produkte Graf von Rex GmbH,DE11A,2022,1,DE1,Baden-Württemberg,Stimpfach
Gerhard Schubert GmbH,DE11A,2023,5,DE1,Baden-Württemberg,Stimpfach
Recaro Aircraft Seating GmbH & Co. KG,DE11A,2023,1,DE1,Baden-Württemberg,Stimpfach
Michael Weinig Ag,DE11B,2019,4,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Ersa GmbH,DE11B,2019,3,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"DAWIDZIAK, Albrecht",DE11B,2019,3,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"RIEGLER, Peter",DE11B,2019,3,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"SEILER, Andreas",DE11B,2019,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"KRESS, Patrick",DE11B,2019,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Michel, Tobias",DE11B,2019,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Knorr, Joachim",DE11B,2019,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
bdtronic GmbH,DE11B,2019,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
WITTENSTEIN SE,DE11B,2019,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"SAUER, Thomas",DE11B,2019,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"ENGERT, Markus",DE11B,2019,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
VACUUBRAND GMBH + CO KG,DE11B,2019,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
CeraCon GmbH,DE11B,2019,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Braun, Kristofer",DE11B,2019,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"SUDLER, Björn",DE11B,2019,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Lutz Holding GmbH,DE11B,2019,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
BRAND GMBH + CO KG,DE11B,2019,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Bauer, Robert",DE11B,2019,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Krotsch, Jens",DE11B,2019,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"WEIGAND, Thomas",DE11B,2019,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"MÜNKEL, Stefan",DE11B,2019,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Lauda Dr. R. Wobser GmbH & Co. KG,DE11B,2019,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
VS Vereinigte Spezialmöbelfabriken GmbH & Co. KG,DE11B,2019,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Eckert, Rainer",DE11B,2019,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"ROMANOV, Victor",DE11B,2020,3,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
WITTENSTEIN SE,DE11B,2020,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Lauda Dr. R. Wobser GmbH & Co. KG,DE11B,2020,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"SEILER, Andreas",DE11B,2020,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
BRAND GMBH + CO KG,DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Hellinger, André",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Sbongk, Albert",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
ecom instruments GmbH,DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"SUDLER, Björn",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"BAYER, Thomas",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
bdtronic GmbH,DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"DAWIDZIAK, Albrecht",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Kilian, Karl-Heinz",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Pink Gmbh thermosysteme,DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Deutsche Everlite GmbH,DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Michael Weinig Ag,DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Wöhrn, Volker",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Lutz Pumpen GmbH,DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Rückert, Christian",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Systemair GmbH,DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"STAUCH, Roman",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Krotsch, Jens",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"KRESS, Patrick",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Huth, Ralf",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Ersa GmbH,DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"GERL, Stefan",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"KAMMLEITER, Steffen",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Ballweg, Josef",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Romstöck, Manfred",DE11B,2020,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
WITTENSTEIN SE,DE11B,2021,6,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Michael Weinig Ag,DE11B,2021,3,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Lutz Pumpen GmbH,DE11B,2021,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
ecom instruments GmbH,DE11B,2021,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Krotsch, Jens",DE11B,2021,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Dres, Martin",DE11B,2021,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
WEETECH GmbH,DE11B,2021,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"KURTZ, Rainer",DE11B,2021,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
VACUUBRAND GMBH + CO KG,DE11B,2021,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Gitmans, Frank",DE11B,2021,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"LEY, Thomas",DE11B,2021,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Pink Gmbh thermosysteme,DE11B,2021,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
"Rapp, Nicolas",DE11B,2021,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Pink Gmbh thermosysteme,DE11B,2022,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
WITTENSTEIN SE,DE11B,2022,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
BRAND GMBH + CO KG,DE11B,2022,2,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Lutz Pumpen GmbH,DE11B,2022,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Rauch Möbelwerke GmbH,DE11B,2023,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
BRAND GMBH + CO KG,DE11B,2023,1,DE1,Baden-Württemberg,"Lauda-Königshofen, Stadt"
Voith Patent GmbH,DE11C,2019,84,DE1,Baden-Württemberg,Steinheim am Albuch
Paul Hartmann AG,DE11C,2019,19,DE1,Baden-Württemberg,Steinheim am Albuch
Hauff-Technik GmbH & Co. KG,DE11C,2019,9,DE1,Baden-Württemberg,Steinheim am Albuch
"Schiele, Alexander",DE11C,2019,9,DE1,Baden-Württemberg,Steinheim am Albuch
"Kurz, Ralf",DE11C,2019,7,DE1,Baden-Württemberg,Steinheim am Albuch
"KÖCKRITZ, Uwe",DE11C,2019,4,DE1,Baden-Württemberg,Steinheim am Albuch
"LANKSWEIRT, Jochen",DE11C,2019,4,DE1,Baden-Württemberg,Steinheim am Albuch
"Kallenberg, Jens",DE11C,2019,4,DE1,Baden-Württemberg,Steinheim am Albuch
"BEYRLE, Andreas",DE11C,2019,4,DE1,Baden-Württemberg,Steinheim am Albuch
"BENITSCH, Roland",DE11C,2019,3,DE1,Baden-Württemberg,Steinheim am Albuch
"Straub, Michael",DE11C,2019,3,DE1,Baden-Württemberg,Steinheim am Albuch
"Fritz, Heiko",DE11C,2019,3,DE1,Baden-Württemberg,Steinheim am Albuch
Albert Ziegler GmbH,DE11C,2019,3,DE1,Baden-Württemberg,Steinheim am Albuch
"GAUSE, Enno",DE11C,2019,3,DE1,Baden-Württemberg,Steinheim am Albuch
"Schmidt-Rohr, Volker",DE11C,2019,2,DE1,Baden-Württemberg,Steinheim am Albuch
"BABUCKE, Andreas",DE11C,2019,2,DE1,Baden-Württemberg,Steinheim am Albuch
"Fink, Andrea",DE11C,2019,2,DE1,Baden-Württemberg,Steinheim am Albuch
Christian Maier GmbH & Co. KG Maschinenfabrik,DE11C,2019,2,DE1,Baden-Württemberg,Steinheim am Albuch
"Racs, Florian",DE11C,2019,2,DE1,Baden-Württemberg,Steinheim am Albuch
"Közle, Hanna",DE11C,2019,2,DE1,Baden-Württemberg,Steinheim am Albuch
"GERSTNER, Norbert",DE11C,2019,2,DE1,Baden-Württemberg,Steinheim am Albuch
"DIETRICH, Christof",DE11C,2019,2,DE1,Baden-Württemberg,Steinheim am Albuch
Heinrich Frey Maschinenbau GmbH,DE11C,2019,2,DE1,Baden-Württemberg,Steinheim am Albuch
"Ruf, Wolfgang",DE11C,2019,2,DE1,Baden-Württemberg,Steinheim am Albuch
"GRONYCH, Daniel",DE11C,2019,2,DE1,Baden-Württemberg,Steinheim am Albuch
"Fenkl, Konstantin",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"UGLORZ, Helmut",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Klotzbücher, Wolfgang",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"REICHERT, Hermann",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Burkhardt, Andreas",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"KÖDDING, Ludger",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"CHRISTMANN, Jens",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"WANG, Hexin",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"CROIZAT, Pierre",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"HÄRLEN, Jochen",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Henninger, Christoph",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"IHLE, Hans",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"SPILLER, Ralf",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Rehm, Karlheinz",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Sieber, Helmut",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Nemec, Rolf",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"HOLZAPFEL, Michael",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"GIESE, Martin",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"SCHLÖGEL, Bernd",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"HENNING, Holger",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
Röhm GmbH,DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Hermann, Klaus",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"MOLNAR, Andreas",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"LUX, Denis",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Illenberger, Herbert",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"MACK, Reiner",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Güttinger, Marc-Oliver",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"HEISELE, Bernd",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Frey, Heinrich",DE11C,2019,1,DE1,Baden-Württemberg,Steinheim am Albuch
Voith Patent GmbH,DE11C,2020,82,DE1,Baden-Württemberg,Steinheim am Albuch
Paul Hartmann AG,DE11C,2020,20,DE1,Baden-Württemberg,Steinheim am Albuch
Hauff-Technik GmbH & Co. KG,DE11C,2020,6,DE1,Baden-Württemberg,Steinheim am Albuch
"BEYRLE, Andreas",DE11C,2020,5,DE1,Baden-Württemberg,Steinheim am Albuch
"Kurz, Ralf",DE11C,2020,4,DE1,Baden-Württemberg,Steinheim am Albuch
"Moser, Johann",DE11C,2020,3,DE1,Baden-Württemberg,Steinheim am Albuch
"Illenberger, Herbert",DE11C,2020,3,DE1,Baden-Württemberg,Steinheim am Albuch
"BABUCKE, Andreas",DE11C,2020,3,DE1,Baden-Württemberg,Steinheim am Albuch
"STICKEL, Martin",DE11C,2020,3,DE1,Baden-Württemberg,Steinheim am Albuch
Röhm GmbH,DE11C,2020,2,DE1,Baden-Württemberg,Steinheim am Albuch
"DIEBOLD, Jürgen",DE11C,2020,2,DE1,Baden-Württemberg,Steinheim am Albuch
"Wagner, Horst",DE11C,2020,2,DE1,Baden-Württemberg,Steinheim am Albuch
"Fink, Andrea",DE11C,2020,2,DE1,Baden-Württemberg,Steinheim am Albuch
"LUBOS, Florian",DE11C,2020,2,DE1,Baden-Württemberg,Steinheim am Albuch
"Merkel, Christoph",DE11C,2020,2,DE1,Baden-Württemberg,Steinheim am Albuch
"Ruf, Wolfgang",DE11C,2020,2,DE1,Baden-Württemberg,Steinheim am Albuch
"Schweinstetter, Bernd",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Szam, Peter",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"KEMMER, Andreas",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
Christian Maier GmbH & Co. KG Maschinenfabrik,DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Schmidt-Rohr, Volker",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"ECKSTEIN, Axel",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"CROIZAT, Pierre",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"GRONYCH, Daniel",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"ABRAHAM, Jürgen",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"KRAPP, Michael",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"LUX, Denis",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"MARKERT, Christian",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"HEISELE, Bernd",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Legner, Christian",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"LANKSWEIRT, Jochen",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"GERSTNER, Norbert",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"MÉNDEZ-GALLON, Benjamin",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"WERNER, Hans Peter",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"IHLE, Hans",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Straub, Michael",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
CMC Consumer Medical Care GmbH,DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
Paul Hartmann Aktiengesellschaft,DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"BÖHMLER, Andreas",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Henninger, Christoph",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"DOEGE, Volker",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
"SCHÄDLER, Melanie",DE11C,2020,1,DE1,Baden-Württemberg,Steinheim am Albuch
Voith Patent GmbH,DE11C,2021,65,DE1,Baden-Württemberg,Steinheim am Albuch
Paul Hartmann AG,DE11C,2021,19,DE1,Baden-Württemberg,Steinheim am Albuch
"Legner, Christian",DE11C,2021,2,DE1,Baden-Württemberg,Steinheim am Albuch
Hauff-Technik GmbH & Co. KG,DE11C,2021,2,DE1,Baden-Württemberg,Steinheim am Albuch
"Fink, Andrea",DE11C,2021,2,DE1,Baden-Württemberg,Steinheim am Albuch
"Mack, Thomas",DE11C,2021,1,DE1,Baden-Württemberg,Steinheim am Albuch
"PRADEL, Renate",DE11C,2021,1,DE1,Baden-Württemberg,Steinheim am Albuch
"LUX, Denis",DE11C,2021,1,DE1,Baden-Württemberg,Steinheim am Albuch
"DAUNER, Martin",DE11C,2021,1,DE1,Baden-Württemberg,Steinheim am Albuch
"LANKSWEIRT, Jochen",DE11C,2021,1,DE1,Baden-Württemberg,Steinheim am Albuch
"NIKLAS, Karl",DE11C,2021,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Wegehaupt, Frank",DE11C,2021,1,DE1,Baden-Württemberg,Steinheim am Albuch
CMC Consumer Medical Care GmbH,DE11C,2021,1,DE1,Baden-Württemberg,Steinheim am Albuch
"DOEGE, Volker",DE11C,2021,1,DE1,Baden-Württemberg,Steinheim am Albuch
Paul Hartmann Aktiengesellschaft,DE11C,2021,1,DE1,Baden-Württemberg,Steinheim am Albuch
"Drespling, Anneliese",DE11C,2021,1,DE1,Baden-Württemberg,Steinheim am Albuch
Voith Patent GmbH,DE11C,2022,9,DE1,Baden-Württemberg,Steinheim am Albuch
Paul Hartmann AG,DE11C,2022,5,DE1,Baden-Württemberg,Steinheim am Albuch
Hauff-Technik GmbH & Co. KG,DE11C,2022,5,DE1,Baden-Württemberg,Steinheim am Albuch
Heinrich Frey Maschinenbau GmbH,DE11C,2022,1,DE1,Baden-Württemberg,Steinheim am Albuch
Christian Maier GmbH & Co. KG Maschinenfabrik,DE11C,2022,1,DE1,Baden-Württemberg,Steinheim am Albuch
Voith Patent GmbH,DE11C,2023,9,DE1,Baden-Württemberg,Steinheim am Albuch
Paul Hartmann AG,DE11C,2023,2,DE1,Baden-Württemberg,Steinheim am Albuch
